esnet/prod , devices/aofa-cr5/interfaces/1%2F1%2F1 , 1/1/1 , aofa-cr5 , 35684352
esnet/prod , devices/aofa-cr5/interfaces/A%2F1 , A/1 , aofa-cr5 , 369131520
esnet/prod , devices/aofa-cr5/interfaces/B%2F1 , B/1 , aofa-cr5 , 402685952
esnet/prod , devices/aofa-cr5/interfaces/to_pennren , to_pennren , aofa-cr5 , 41
esnet/prod , devices/aofa-cr5/interfaces/to_newy32aoa-mpr1 , to_newy32aoa-mpr1 , aofa-cr5 , 42
esnet/prod , devices/aofa-cr5/interfaces/to_nysernet_ip-b , to_nysernet_ip-b , aofa-cr5 , 43
esnet/prod , devices/aofa-cr5/interfaces/to_aofa-pt1 , to_aofa-pt1 , aofa-cr5 , 46
esnet/prod , devices/aofa-cr5/interfaces/to_mit_ip-a , to_mit_ip-a , aofa-cr5 , 47
esnet/prod , devices/aofa-cr5/interfaces/to_aofa-pt1-v6 , to_aofa-pt1-v6 , aofa-cr5 , 48
esnet/prod , devices/aofa-cr5/interfaces/to_manlan-mgmt_v4 , to_manlan-mgmt_v4 , aofa-cr5 , 49
esnet/prod , devices/aofa-cr5/interfaces/to_newy-cr5_ip-a , to_newy-cr5_ip-a , aofa-cr5 , 5
esnet/prod , devices/aofa-cr5/interfaces/es.net-6666_ifce , es.net-6666_ifce , aofa-cr5 , 50
esnet/prod , devices/aofa-cr5/interfaces/es.net-6674_ifce , es.net-6674_ifce , aofa-cr5 , 52
esnet/prod , devices/aofa-cr5/interfaces/to_pppl-rt5_ip-a , to_pppl-rt5_ip-a , aofa-cr5 , 58
esnet/prod , devices/aofa-cr5/interfaces/to_bnl_ip-a_v4 , to_bnl_ip-a_v4 , aofa-cr5 , 6
esnet/prod , devices/aofa-cr5/interfaces/to_manlan_pilot , to_manlan_pilot , aofa-cr5 , 66
esnet/prod , devices/aofa-cr5/interfaces/2%2F1%2F1 , 2/1/1 , aofa-cr5 , 69238784
esnet/prod , devices/aofa-cr5/interfaces/to_bnl_ip-a_v6 , to_bnl_ip-a_v6 , aofa-cr5 , 7
esnet/prod , devices/aofa-cr5/interfaces/to_star-cr5_ip-a , to_star-cr5_ip-a , aofa-cr5 , 8
esnet/prod , devices/aofa-cr5/interfaces/to_manlan_ana_surfnet , to_manlan_ana_surfnet , aofa-cr5 , 9
esnet/prod , devices/atla-asw1/interfaces/pime , pime , atla-asw1 , 10
esnet/prod , devices/atla-asw1/interfaces/pimd , pimd , atla-asw1 , 11
esnet/prod , devices/atla-asw1/interfaces/mtun , mtun , atla-asw1 , 12
esnet/prod , devices/atla-asw1/interfaces/lo0.0 , lo0.0 , atla-asw1 , 16
esnet/prod , devices/atla-asw1/interfaces/lo0.16385 , lo0.16385 , atla-asw1 , 22
esnet/prod , devices/atla-asw1/interfaces/bme0.0 , bme0.0 , atla-asw1 , 220
esnet/prod , devices/atla-asw1/interfaces/me0 , me0 , atla-asw1 , 33
esnet/prod , devices/atla-asw1/interfaces/me0.0 , me0.0 , atla-asw1 , 34
esnet/prod , devices/atla-asw1/interfaces/vme , vme , atla-asw1 , 35
esnet/prod , devices/atla-asw1/interfaces/vme.0 , vme.0 , atla-asw1 , 36
esnet/prod , devices/atla-asw1/interfaces/bme0 , bme0 , atla-asw1 , 37
esnet/prod , devices/atla-asw1/interfaces/lsi , lsi , atla-asw1 , 4
esnet/prod , devices/atla-asw1/interfaces/dsc , dsc , atla-asw1 , 5
esnet/prod , devices/atla-asw1/interfaces/gr-0%2F0%2F0 , gr-0/0/0 , atla-asw1 , 501
esnet/prod , devices/atla-asw1/interfaces/irb , irb , atla-asw1 , 502
esnet/prod , devices/atla-asw1/interfaces/jsrv , jsrv , atla-asw1 , 503
esnet/prod , devices/atla-asw1/interfaces/jsrv.1 , jsrv.1 , atla-asw1 , 504
esnet/prod , devices/atla-asw1/interfaces/pfe-0%2F0%2F0 , pfe-0/0/0 , atla-asw1 , 505
esnet/prod , devices/atla-asw1/interfaces/pfh-0%2F0%2F0 , pfh-0/0/0 , atla-asw1 , 506
esnet/prod , devices/atla-asw1/interfaces/pfe-0%2F0%2F0.16383 , pfe-0/0/0.16383 , atla-asw1 , 507
esnet/prod , devices/atla-asw1/interfaces/pfh-0%2F0%2F0.16383 , pfh-0/0/0.16383 , atla-asw1 , 508
esnet/prod , devices/atla-asw1/interfaces/irb.0 , irb.0 , atla-asw1 , 509
esnet/prod , devices/atla-asw1/interfaces/pfh-0%2F0%2F0.16384 , pfh-0/0/0.16384 , atla-asw1 , 510
esnet/prod , devices/atla-asw1/interfaces/ae10 , ae10 , atla-asw1 , 511
esnet/prod , devices/atla-asw1/interfaces/ae10.0 , ae10.0 , atla-asw1 , 512
esnet/prod , devices/atla-asw1/interfaces/irb.909 , irb.909 , atla-asw1 , 513
esnet/prod , devices/atla-asw1/interfaces/ge-0%2F0%2F4 , ge-0/0/4 , atla-asw1 , 514
esnet/prod , devices/atla-asw1/interfaces/ge-0%2F0%2F4.0 , ge-0/0/4.0 , atla-asw1 , 515
esnet/prod , devices/atla-asw1/interfaces/ge-0%2F0%2F7.0 , ge-0/0/7.0 , atla-asw1 , 519
esnet/prod , devices/atla-asw1/interfaces/ge-0%2F0%2F9.0 , ge-0/0/9.0 , atla-asw1 , 521
esnet/prod , devices/atla-asw1/interfaces/ge-0%2F0%2F11.0 , ge-0/0/11.0 , atla-asw1 , 525
esnet/prod , devices/atla-asw1/interfaces/ge-0%2F0%2F12 , ge-0/0/12 , atla-asw1 , 526
esnet/prod , devices/atla-asw1/interfaces/ge-0%2F0%2F12.0 , ge-0/0/12.0 , atla-asw1 , 527
esnet/prod , devices/atla-asw1/interfaces/ge-0%2F0%2F13.0 , ge-0/0/13.0 , atla-asw1 , 530
esnet/prod , devices/atla-asw1/interfaces/ge-0%2F0%2F14.0 , ge-0/0/14.0 , atla-asw1 , 531
esnet/prod , devices/atla-asw1/interfaces/ge-0%2F0%2F15.0 , ge-0/0/15.0 , atla-asw1 , 533
esnet/prod , devices/atla-asw1/interfaces/xe-0%2F0%2F32 , xe-0/0/32 , atla-asw1 , 534
esnet/prod , devices/atla-asw1/interfaces/xe-0%2F0%2F32.0 , xe-0/0/32.0 , atla-asw1 , 535
esnet/prod , devices/atla-asw1/interfaces/xe-0%2F0%2F33.0 , xe-0/0/33.0 , atla-asw1 , 537
esnet/prod , devices/atla-asw1/interfaces/ge-0%2F0%2F0.0 , ge-0/0/0.0 , atla-asw1 , 539
esnet/prod , devices/atla-asw1/interfaces/ge-0%2F0%2F1 , ge-0/0/1 , atla-asw1 , 540
esnet/prod , devices/atla-asw1/interfaces/ge-0%2F0%2F1.0 , ge-0/0/1.0 , atla-asw1 , 541
esnet/prod , devices/atla-asw1/interfaces/ge-0%2F0%2F2 , ge-0/0/2 , atla-asw1 , 542
esnet/prod , devices/atla-asw1/interfaces/ge-0%2F0%2F2.0 , ge-0/0/2.0 , atla-asw1 , 543
esnet/prod , devices/atla-asw1/interfaces/ge-0%2F0%2F3 , ge-0/0/3 , atla-asw1 , 544
esnet/prod , devices/atla-asw1/interfaces/ge-0%2F0%2F3.0 , ge-0/0/3.0 , atla-asw1 , 545
esnet/prod , devices/atla-asw1/interfaces/ge-0%2F0%2F16.0 , ge-0/0/16.0 , atla-asw1 , 547
esnet/prod , devices/atla-asw1/interfaces/ge-0%2F0%2F17.0 , ge-0/0/17.0 , atla-asw1 , 549
esnet/prod , devices/atla-asw1/interfaces/lo0 , lo0 , atla-asw1 , 6
esnet/prod , devices/atla-asw1/interfaces/tap , tap , atla-asw1 , 7
esnet/prod , devices/atla-asw1/interfaces/gre , gre , atla-asw1 , 8
esnet/prod , devices/atla-asw1/interfaces/ipip , ipip , atla-asw1 , 9
esnet/prod , devices/atla-cr5/interfaces/system , system , atla-cr5 , 1
esnet/prod , devices/atla-cr5/interfaces/to_srs-rt1_ip-a , to_srs-rt1_ip-a , atla-cr5 , 10
esnet/prod , devices/atla-cr5/interfaces/3%2F1%2F1 , 3/1/1 , atla-cr5 , 102793216
esnet/prod , devices/atla-cr5/interfaces/to_atla-pt1-v6 , to_atla-pt1-v6 , atla-cr5 , 12
esnet/prod , devices/atla-cr5/interfaces/to_atla-pt1-v4 , to_atla-pt1-v4 , atla-cr5 , 13
esnet/prod , devices/atla-cr5/interfaces/lag-10 , lag-10 , atla-cr5 , 1342177290
esnet/prod , devices/atla-cr5/interfaces/4%2F1%2F1 , 4/1/1 , atla-cr5 , 136347648
esnet/prod , devices/atla-cr5/interfaces/lo0-ETMF , lo0-ETMF , atla-cr5 , 14
esnet/prod , devices/atla-cr5/interfaces/lo0-PCJN , lo0-PCJN , atla-cr5 , 15
esnet/prod , devices/atla-cr5/interfaces/lo0-P7Z3 , lo0-P7Z3 , atla-cr5 , 16
esnet/prod , devices/atla-cr5/interfaces/lo0-P6G6 , lo0-P6G6 , atla-cr5 , 18
esnet/prod , devices/atla-cr5/interfaces/to_sox , to_sox , atla-cr5 , 19
esnet/prod , devices/atla-cr5/interfaces/to_wash-cr5_ip-a , to_wash-cr5_ip-a , atla-cr5 , 2
esnet/prod , devices/atla-cr5/interfaces/lo0-MYRR , lo0-MYRR , atla-cr5 , 20
esnet/prod , devices/atla-cr5/interfaces/lo0-YHJ4 , lo0-YHJ4 , atla-cr5 , 21
esnet/prod , devices/atla-cr5/interfaces/to_atla-mpr1 , to_atla-mpr1 , atla-cr5 , 22
esnet/prod , devices/atla-cr5/interfaces/to_jlab_ip-c , to_jlab_ip-c , atla-cr5 , 3
esnet/prod , devices/atla-cr5/interfaces/10%2F1%2F1 , 10/1/1 , atla-cr5 , 337674240
esnet/prod , devices/atla-cr5/interfaces/10%2F1%2F2 , 10/1/2 , atla-cr5 , 337707008
esnet/prod , devices/atla-cr5/interfaces/10%2F1%2F3 , 10/1/3 , atla-cr5 , 337739776
esnet/prod , devices/atla-cr5/interfaces/10%2F1%2F4 , 10/1/4 , atla-cr5 , 337772544
esnet/prod , devices/atla-cr5/interfaces/10%2F1%2F5 , 10/1/5 , atla-cr5 , 337805312
esnet/prod , devices/atla-cr5/interfaces/10%2F1%2F6 , 10/1/6 , atla-cr5 , 337838080
esnet/prod , devices/atla-cr5/interfaces/10%2F1%2F7 , 10/1/7 , atla-cr5 , 337870848
esnet/prod , devices/atla-cr5/interfaces/10%2F1%2F8 , 10/1/8 , atla-cr5 , 337903616
esnet/prod , devices/atla-cr5/interfaces/10%2F1%2F9 , 10/1/9 , atla-cr5 , 337936384
esnet/prod , devices/atla-cr5/interfaces/10%2F1%2F10 , 10/1/10 , atla-cr5 , 337969152
esnet/prod , devices/atla-cr5/interfaces/10%2F1%2F11 , 10/1/11 , atla-cr5 , 338001920
esnet/prod , devices/atla-cr5/interfaces/10%2F1%2F12 , 10/1/12 , atla-cr5 , 338034688
esnet/prod , devices/atla-cr5/interfaces/1%2F1%2F1 , 1/1/1 , atla-cr5 , 35684352
esnet/prod , devices/atla-cr5/interfaces/A%2F1 , A/1 , atla-cr5 , 369131520
esnet/prod , devices/atla-cr5/interfaces/to_flr_ip-b , to_flr_ip-b , atla-cr5 , 4
esnet/prod , devices/atla-cr5/interfaces/B%2F1 , B/1 , atla-cr5 , 402685952
esnet/prod , devices/atla-cr5/interfaces/to_nash-cr5_ip-a , to_nash-cr5_ip-a , atla-cr5 , 5
esnet/prod , devices/atla-cr5/interfaces/to_ornl-cr5_ip-a , to_ornl-cr5_ip-a , atla-cr5 , 6
esnet/prod , devices/atla-cr5/interfaces/2%2F1%2F1 , 2/1/1 , atla-cr5 , 69238784
esnet/prod , devices/atla-cr5/interfaces/pim-anycast-rp , pim-anycast-rp , atla-cr5 , 7
esnet/prod , devices/atla-cr5/interfaces/pimrp-msdp-peer , pimrp-msdp-peer , atla-cr5 , 8
esnet/prod , devices/atla-mpr1/interfaces/pime , pime , atla-mpr1 , 10
esnet/prod , devices/atla-mpr1/interfaces/pimd , pimd , atla-mpr1 , 11
esnet/prod , devices/atla-mpr1/interfaces/em2 , em2 , atla-mpr1 , 116
esnet/prod , devices/atla-mpr1/interfaces/em2.32768 , em2.32768 , atla-mpr1 , 118
esnet/prod , devices/atla-mpr1/interfaces/mtun , mtun , atla-mpr1 , 12
esnet/prod , devices/atla-mpr1/interfaces/em3 , em3 , atla-mpr1 , 152
esnet/prod , devices/atla-mpr1/interfaces/lo0.0 , lo0.0 , atla-mpr1 , 16
esnet/prod , devices/atla-mpr1/interfaces/em0 , em0 , atla-mpr1 , 17
esnet/prod , devices/atla-mpr1/interfaces/em0.0 , em0.0 , atla-mpr1 , 18
esnet/prod , devices/atla-mpr1/interfaces/lo0.16385 , lo0.16385 , atla-mpr1 , 22
esnet/prod , devices/atla-mpr1/interfaces/bme0.0 , bme0.0 , atla-mpr1 , 220
esnet/prod , devices/atla-mpr1/interfaces/em1 , em1 , atla-mpr1 , 23
esnet/prod , devices/atla-mpr1/interfaces/em1.0 , em1.0 , atla-mpr1 , 24
esnet/prod , devices/atla-mpr1/interfaces/vme , vme , atla-mpr1 , 35
esnet/prod , devices/atla-mpr1/interfaces/vme.0 , vme.0 , atla-mpr1 , 36
esnet/prod , devices/atla-mpr1/interfaces/bme0 , bme0 , atla-mpr1 , 37
esnet/prod , devices/atla-mpr1/interfaces/lsi , lsi , atla-mpr1 , 4
esnet/prod , devices/atla-mpr1/interfaces/dsc , dsc , atla-mpr1 , 5
esnet/prod , devices/atla-mpr1/interfaces/cbp0 , cbp0 , atla-mpr1 , 501
esnet/prod , devices/atla-mpr1/interfaces/esi , esi , atla-mpr1 , 502
esnet/prod , devices/atla-mpr1/interfaces/gr-0%2F0%2F0 , gr-0/0/0 , atla-mpr1 , 503
esnet/prod , devices/atla-mpr1/interfaces/irb , irb , atla-mpr1 , 504
esnet/prod , devices/atla-mpr1/interfaces/pip0 , pip0 , atla-mpr1 , 505
esnet/prod , devices/atla-mpr1/interfaces/vtep , vtep , atla-mpr1 , 506
esnet/prod , devices/atla-mpr1/interfaces/pfh-0%2F0%2F0 , pfh-0/0/0 , atla-mpr1 , 507
esnet/prod , devices/atla-mpr1/interfaces/pfe-0%2F0%2F0 , pfe-0/0/0 , atla-mpr1 , 508
esnet/prod , devices/atla-mpr1/interfaces/pfe-0%2F0%2F0.16383 , pfe-0/0/0.16383 , atla-mpr1 , 509
esnet/prod , devices/atla-mpr1/interfaces/pfh-0%2F0%2F0.16383 , pfh-0/0/0.16383 , atla-mpr1 , 510
esnet/prod , devices/atla-mpr1/interfaces/pfh-0%2F0%2F0.16384 , pfh-0/0/0.16384 , atla-mpr1 , 511
esnet/prod , devices/atla-mpr1/interfaces/jsrv , jsrv , atla-mpr1 , 513
esnet/prod , devices/atla-mpr1/interfaces/jsrv.1 , jsrv.1 , atla-mpr1 , 514
esnet/prod , devices/atla-mpr1/interfaces/sxe-0%2F0%2F0 , sxe-0/0/0 , atla-mpr1 , 515
esnet/prod , devices/atla-mpr1/interfaces/sxe-0%2F0%2F0.16386 , sxe-0/0/0.16386 , atla-mpr1 , 516
esnet/prod , devices/atla-mpr1/interfaces/sxe-0%2F0%2F1 , sxe-0/0/1 , atla-mpr1 , 517
esnet/prod , devices/atla-mpr1/interfaces/sxe-0%2F0%2F1.16386 , sxe-0/0/1.16386 , atla-mpr1 , 518
esnet/prod , devices/atla-mpr1/interfaces/irb.910 , irb.910 , atla-mpr1 , 519
esnet/prod , devices/atla-mpr1/interfaces/irb.920 , irb.920 , atla-mpr1 , 520
esnet/prod , devices/atla-mpr1/interfaces/irb.930 , irb.930 , atla-mpr1 , 521
esnet/prod , devices/atla-mpr1/interfaces/irb.940 , irb.940 , atla-mpr1 , 522
esnet/prod , devices/atla-mpr1/interfaces/irb.950 , irb.950 , atla-mpr1 , 523
esnet/prod , devices/atla-mpr1/interfaces/xe-0%2F0%2F0 , xe-0/0/0 , atla-mpr1 , 524
esnet/prod , devices/atla-mpr1/interfaces/xe-0%2F0%2F0.955 , xe-0/0/0.955 , atla-mpr1 , 525
esnet/prod , devices/atla-mpr1/interfaces/xe-0%2F0%2F0.32767 , xe-0/0/0.32767 , atla-mpr1 , 526
esnet/prod , devices/atla-mpr1/interfaces/ge-0%2F0%2F1 , ge-0/0/1 , atla-mpr1 , 527
esnet/prod , devices/atla-mpr1/interfaces/xe-0%2F0%2F46.0 , xe-0/0/46.0 , atla-mpr1 , 528
esnet/prod , devices/atla-mpr1/interfaces/xe-0%2F0%2F46 , xe-0/0/46 , atla-mpr1 , 529
esnet/prod , devices/atla-mpr1/interfaces/xe-0%2F0%2F47.966 , xe-0/0/47.966 , atla-mpr1 , 530
esnet/prod , devices/atla-mpr1/interfaces/xe-0%2F0%2F47 , xe-0/0/47 , atla-mpr1 , 531
esnet/prod , devices/atla-mpr1/interfaces/xe-0%2F0%2F47.32767 , xe-0/0/47.32767 , atla-mpr1 , 532
esnet/prod , devices/atla-mpr1/interfaces/ge-0%2F0%2F1.0 , ge-0/0/1.0 , atla-mpr1 , 533
esnet/prod , devices/atla-mpr1/interfaces/ge-0%2F0%2F12 , ge-0/0/12 , atla-mpr1 , 534
esnet/prod , devices/atla-mpr1/interfaces/ge-0%2F0%2F13 , ge-0/0/13 , atla-mpr1 , 535
esnet/prod , devices/atla-mpr1/interfaces/ge-0%2F0%2F15 , ge-0/0/15 , atla-mpr1 , 536
esnet/prod , devices/atla-mpr1/interfaces/ge-0%2F0%2F14 , ge-0/0/14 , atla-mpr1 , 537
esnet/prod , devices/atla-mpr1/interfaces/ge-0%2F0%2F28 , ge-0/0/28 , atla-mpr1 , 539
esnet/prod , devices/atla-mpr1/interfaces/ge-0%2F0%2F27 , ge-0/0/27 , atla-mpr1 , 540
esnet/prod , devices/atla-mpr1/interfaces/ge-0%2F0%2F25 , ge-0/0/25 , atla-mpr1 , 541
esnet/prod , devices/atla-mpr1/interfaces/ge-0%2F0%2F23 , ge-0/0/23 , atla-mpr1 , 542
esnet/prod , devices/atla-mpr1/interfaces/ge-0%2F0%2F21 , ge-0/0/21 , atla-mpr1 , 543
esnet/prod , devices/atla-mpr1/interfaces/ge-0%2F0%2F19 , ge-0/0/19 , atla-mpr1 , 544
esnet/prod , devices/atla-mpr1/interfaces/ge-0%2F0%2F17 , ge-0/0/17 , atla-mpr1 , 545
esnet/prod , devices/atla-mpr1/interfaces/ge-0%2F0%2F16 , ge-0/0/16 , atla-mpr1 , 546
esnet/prod , devices/atla-mpr1/interfaces/ge-0%2F0%2F18 , ge-0/0/18 , atla-mpr1 , 547
esnet/prod , devices/atla-mpr1/interfaces/ge-0%2F0%2F20 , ge-0/0/20 , atla-mpr1 , 548
esnet/prod , devices/atla-mpr1/interfaces/ge-0%2F0%2F22 , ge-0/0/22 , atla-mpr1 , 549
esnet/prod , devices/atla-mpr1/interfaces/ge-0%2F0%2F24 , ge-0/0/24 , atla-mpr1 , 550
esnet/prod , devices/atla-mpr1/interfaces/ge-0%2F0%2F26 , ge-0/0/26 , atla-mpr1 , 551
esnet/prod , devices/atla-mpr1/interfaces/ge-0%2F0%2F12.0 , ge-0/0/12.0 , atla-mpr1 , 552
esnet/prod , devices/atla-mpr1/interfaces/ge-0%2F0%2F13.0 , ge-0/0/13.0 , atla-mpr1 , 553
esnet/prod , devices/atla-mpr1/interfaces/ge-0%2F0%2F14.0 , ge-0/0/14.0 , atla-mpr1 , 554
esnet/prod , devices/atla-mpr1/interfaces/ge-0%2F0%2F15.0 , ge-0/0/15.0 , atla-mpr1 , 555
esnet/prod , devices/atla-mpr1/interfaces/ge-0%2F0%2F24.0 , ge-0/0/24.0 , atla-mpr1 , 556
esnet/prod , devices/atla-mpr1/interfaces/ge-0%2F0%2F25.0 , ge-0/0/25.0 , atla-mpr1 , 557
esnet/prod , devices/atla-mpr1/interfaces/gr-0%2F0%2F0.0 , gr-0/0/0.0 , atla-mpr1 , 558
esnet/prod , devices/atla-mpr1/interfaces/irb.977 , irb.977 , atla-mpr1 , 559
esnet/prod , devices/atla-mpr1/interfaces/ge-0%2F0%2F3 , ge-0/0/3 , atla-mpr1 , 560
esnet/prod , devices/atla-mpr1/interfaces/ge-0%2F0%2F3.0 , ge-0/0/3.0 , atla-mpr1 , 561
esnet/prod , devices/atla-mpr1/interfaces/lo0 , lo0 , atla-mpr1 , 6
esnet/prod , devices/atla-mpr1/interfaces/tap , tap , atla-mpr1 , 7
esnet/prod , devices/atla-mpr1/interfaces/gre , gre , atla-mpr1 , 8
esnet/prod , devices/atla-mpr1/interfaces/ipip , ipip , atla-mpr1 , 9
esnet/prod , devices/bnl-lsw1/interfaces/pime , pime , bnl-lsw1 , 10
esnet/prod , devices/bnl-lsw1/interfaces/pimd , pimd , bnl-lsw1 , 11
esnet/prod , devices/bnl-lsw1/interfaces/mtun , mtun , bnl-lsw1 , 12
esnet/prod , devices/bnl-lsw1/interfaces/lo0.0 , lo0.0 , bnl-lsw1 , 16
esnet/prod , devices/bnl-lsw1/interfaces/lo0.16384 , lo0.16384 , bnl-lsw1 , 21
esnet/prod , devices/bnl-lsw1/interfaces/me0 , me0 , bnl-lsw1 , 33
esnet/prod , devices/bnl-lsw1/interfaces/me0.0 , me0.0 , bnl-lsw1 , 34
esnet/prod , devices/bnl-lsw1/interfaces/vme , vme , bnl-lsw1 , 35
esnet/prod , devices/bnl-lsw1/interfaces/bme0 , bme0 , bnl-lsw1 , 37
esnet/prod , devices/bnl-lsw1/interfaces/bme0.32768 , bme0.32768 , bnl-lsw1 , 38
esnet/prod , devices/bnl-lsw1/interfaces/lsi , lsi , bnl-lsw1 , 4
esnet/prod , devices/bnl-lsw1/interfaces/dsc , dsc , bnl-lsw1 , 5
esnet/prod , devices/bnl-lsw1/interfaces/vlan , vlan , bnl-lsw1 , 501
esnet/prod , devices/bnl-lsw1/interfaces/xe-0%2F0%2F0 , xe-0/0/0 , bnl-lsw1 , 502
esnet/prod , devices/bnl-lsw1/interfaces/xe-0%2F0%2F0.0 , xe-0/0/0.0 , bnl-lsw1 , 503
esnet/prod , devices/bnl-lsw1/interfaces/jsrv , jsrv , bnl-lsw1 , 504
esnet/prod , devices/bnl-lsw1/interfaces/jsrv.1 , jsrv.1 , bnl-lsw1 , 505
esnet/prod , devices/bnl-lsw1/interfaces/xe-0%2F0%2F2 , xe-0/0/2 , bnl-lsw1 , 506
esnet/prod , devices/bnl-lsw1/interfaces/xe-0%2F0%2F2.0 , xe-0/0/2.0 , bnl-lsw1 , 507
esnet/prod , devices/bnl-lsw1/interfaces/xe-0%2F0%2F3 , xe-0/0/3 , bnl-lsw1 , 508
esnet/prod , devices/bnl-lsw1/interfaces/xe-0%2F0%2F3.0 , xe-0/0/3.0 , bnl-lsw1 , 509
esnet/prod , devices/bnl-lsw1/interfaces/ge-0%2F0%2F23 , ge-0/0/23 , bnl-lsw1 , 510
esnet/prod , devices/bnl-lsw1/interfaces/xe-0%2F0%2F4 , xe-0/0/4 , bnl-lsw1 , 511
esnet/prod , devices/bnl-lsw1/interfaces/xe-0%2F0%2F4.0 , xe-0/0/4.0 , bnl-lsw1 , 512
esnet/prod , devices/bnl-lsw1/interfaces/xe-0%2F0%2F5 , xe-0/0/5 , bnl-lsw1 , 513
esnet/prod , devices/bnl-lsw1/interfaces/xe-0%2F0%2F5.0 , xe-0/0/5.0 , bnl-lsw1 , 514
esnet/prod , devices/bnl-lsw1/interfaces/xe-0%2F0%2F6 , xe-0/0/6 , bnl-lsw1 , 515
esnet/prod , devices/bnl-lsw1/interfaces/xe-0%2F0%2F6.0 , xe-0/0/6.0 , bnl-lsw1 , 516
esnet/prod , devices/bnl-lsw1/interfaces/ge-0%2F0%2F23.0 , ge-0/0/23.0 , bnl-lsw1 , 517
esnet/prod , devices/bnl-lsw1/interfaces/ge-0%2F0%2F22.0 , ge-0/0/22.0 , bnl-lsw1 , 519
esnet/prod , devices/bnl-lsw1/interfaces/ge-0%2F0%2F20.0 , ge-0/0/20.0 , bnl-lsw1 , 521
esnet/prod , devices/bnl-lsw1/interfaces/ge-0%2F0%2F21 , ge-0/0/21 , bnl-lsw1 , 522
esnet/prod , devices/bnl-lsw1/interfaces/ge-0%2F0%2F24.0 , ge-0/0/24.0 , bnl-lsw1 , 525
esnet/prod , devices/bnl-lsw1/interfaces/ge-0%2F0%2F26.0 , ge-0/0/26.0 , bnl-lsw1 , 527
esnet/prod , devices/bnl-lsw1/interfaces/ge-0%2F0%2F28.0 , ge-0/0/28.0 , bnl-lsw1 , 529
esnet/prod , devices/bnl-lsw1/interfaces/ge-0%2F0%2F27.0 , ge-0/0/27.0 , bnl-lsw1 , 531
esnet/prod , devices/bnl-lsw1/interfaces/xe-0%2F0%2F7 , xe-0/0/7 , bnl-lsw1 , 532
esnet/prod , devices/bnl-lsw1/interfaces/xe-0%2F0%2F7.0 , xe-0/0/7.0 , bnl-lsw1 , 533
esnet/prod , devices/bnl-lsw1/interfaces/xe-0%2F0%2F8 , xe-0/0/8 , bnl-lsw1 , 534
esnet/prod , devices/bnl-lsw1/interfaces/xe-0%2F0%2F8.0 , xe-0/0/8.0 , bnl-lsw1 , 535
esnet/prod , devices/bnl-lsw1/interfaces/xe-0%2F0%2F9 , xe-0/0/9 , bnl-lsw1 , 536
esnet/prod , devices/bnl-lsw1/interfaces/xe-0%2F0%2F9.0 , xe-0/0/9.0 , bnl-lsw1 , 537
esnet/prod , devices/bnl-lsw1/interfaces/xe-0%2F0%2F10.0 , xe-0/0/10.0 , bnl-lsw1 , 539
esnet/prod , devices/bnl-lsw1/interfaces/xe-0%2F0%2F11.0 , xe-0/0/11.0 , bnl-lsw1 , 541
esnet/prod , devices/bnl-lsw1/interfaces/xe-0%2F0%2F12 , xe-0/0/12 , bnl-lsw1 , 542
esnet/prod , devices/bnl-lsw1/interfaces/xe-0%2F0%2F12.0 , xe-0/0/12.0 , bnl-lsw1 , 543
esnet/prod , devices/bnl-lsw1/interfaces/vlan.0 , vlan.0 , bnl-lsw1 , 544
esnet/prod , devices/bnl-lsw1/interfaces/vlan.2 , vlan.2 , bnl-lsw1 , 545
esnet/prod , devices/bnl-lsw1/interfaces/xe-0%2F0%2F13 , xe-0/0/13 , bnl-lsw1 , 548
esnet/prod , devices/bnl-lsw1/interfaces/xe-0%2F0%2F13.0 , xe-0/0/13.0 , bnl-lsw1 , 549
esnet/prod , devices/bnl-lsw1/interfaces/xe-0%2F0%2F14 , xe-0/0/14 , bnl-lsw1 , 550
esnet/prod , devices/bnl-lsw1/interfaces/xe-0%2F0%2F14.0 , xe-0/0/14.0 , bnl-lsw1 , 551
esnet/prod , devices/bnl-lsw1/interfaces/lo0 , lo0 , bnl-lsw1 , 6
esnet/prod , devices/bnl-lsw1/interfaces/tap , tap , bnl-lsw1 , 7
esnet/prod , devices/bnl-lsw1/interfaces/gre , gre , bnl-lsw1 , 8
esnet/prod , devices/bnl-lsw1/interfaces/ipip , ipip , bnl-lsw1 , 9
esnet/prod , devices/bnl-lsw2/interfaces/Vl1 , Vl1 , bnl-lsw2 , 1
esnet/prod , devices/bnl-lsw2/interfaces/Gi0%2F2 , Gi0/2 , bnl-lsw2 , 10102
esnet/prod , devices/bnl-lsw2/interfaces/Gi0%2F3 , Gi0/3 , bnl-lsw2 , 10103
esnet/prod , devices/bnl-lsw2/interfaces/Gi0%2F4 , Gi0/4 , bnl-lsw2 , 10104
esnet/prod , devices/bnl-lsw2/interfaces/Gi0%2F5 , Gi0/5 , bnl-lsw2 , 10105
esnet/prod , devices/bnl-lsw2/interfaces/Gi0%2F6 , Gi0/6 , bnl-lsw2 , 10106
esnet/prod , devices/bnl-lsw2/interfaces/Gi0%2F7 , Gi0/7 , bnl-lsw2 , 10107
esnet/prod , devices/bnl-lsw2/interfaces/Gi0%2F8 , Gi0/8 , bnl-lsw2 , 10108
